tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
480,13:30.5,21:30.6,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,29234,Subscriber,1975,1
2355,13:46.1,53:01.4,3198,Heights Elevator,40.74871595,-74.0404433,3199,Newport Pkwy,40.7287448,-74.0321082,26283,Customer,1998,2
2349,13:47.9,52:57.4,3198,Heights Elevator,40.74871595,-74.0404433,3199,Newport Pkwy,40.7287448,-74.0321082,29598,Customer,1994,1
163,18:29.3,21:12.5,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,29652,Subscriber,1958,1
1525,20:07.6,45:33.4,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,29656,Customer,1991,1
489,20:13.4,28:23.1,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,26246,Subscriber,1967,1
793,20:23.8,33:36.9,3202,Newport PATH,40.7272235,-74.0337589,3206,Hilltop,40.7311689,-74.0575736,29303,Subscriber,1973,1
2600,21:50.6,05:11.0,3681,Grand St,40.71517768,-74.03768331,3267,Morris Canal,40.71241882,-74.03852552,26155,Subscriber,1989,1
245,23:55.1,28:00.4,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,29586,Customer,1988,1
219,25:33.2,29:12.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26285,Subscriber,1989,2
358,26:17.8,32:15.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3639,Harborside,40.7192517,-74.034234,29621,Subscriber,1988,1
508,26:39.6,35:08.3,3206,Hilltop,40.7311689,-74.0575736,3483,Montgomery St,40.71942,-74.05099,29276,Subscriber,1986,1
6152,27:30.5,10:02.9,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29306,Customer,1969,0
6137,27:43.7,10:01.6,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29236,Customer,1969,0
280,27:45.5,32:25.9,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548,-74.04879034,26198,Subscriber,1990,1
168,28:07.6,30:55.8,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,29537,Subscriber,1975,1
6006,28:57.0,09:03.6,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,29485,Customer,1969,0
395,29:25.5,36:01.1,3211,Newark Ave,40.72152515,-74.04630454,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29208,Customer,1969,0
230,29:30.4,33:21.0,3275,Columbus Drive,40.7183552,-74.03891444,3213,Van Vorst Park,40.71848892,-74.04772663,26206,Subscriber,1973,1
580,30:02.8,39:43.1,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,26284,Subscriber,1958,1
2048,30:03.5,04:12.1,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,26200,Subscriber,1974,1
355,30:26.1,36:21.5,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,26215,Subscriber,1986,1
448,30:53.5,38:22.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,29607,Subscriber,1980,1
236,31:12.3,35:08.9,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,26280,Subscriber,1989,1
378,32:44.6,39:02.9,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,26244,Subscriber,1976,1
160,33:48.3,36:28.7,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29646,Subscriber,1989,1
570,34:01.1,43:31.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3209,Brunswick St,40.7241765,-74.0506564,29219,Subscriber,1983,1
402,34:08.9,40:51.4,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29200,Subscriber,1991,1
175,34:32.4,37:27.9,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,26182,Subscriber,1986,1
325,35:36.1,41:01.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29569,Subscriber,1964,1
283,36:32.6,41:16.5,3213,Van Vorst Park,40.71848892,-74.04772663,3276,Marin Light Rail,40.71458404,-74.04281706,29643,Subscriber,1996,1
1505,37:04.1,02:09.9,3185,City Hall,40.7177325,-74.043845,3694,Jackson Square,40.71113,-74.0789,29509,Customer,1969,0
13416,38:29.3,22:06.2,3280,Astor Place,40.7192822,-74.07126188,3211,Newark Ave,40.72152515,-74.04630454,29282,Customer,1975,1
770,38:35.0,51:25.7,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,26170,Subscriber,1987,1
758,38:47.1,51:25.2,3220,5 Corners Library,40.73496102,-74.05950308,3198,Heights Elevator,40.74871595,-74.0404433,29223,Subscriber,1978,1
616,39:10.2,49:27.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3211,Newark Ave,40.72152515,-74.04630454,29474,Subscriber,1975,1
2910,39:15.7,27:46.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3481,York St,40.71649,-74.04105,29529,Subscriber,1962,1
1076,39:41.6,57:38.5,3694,Jackson Square,40.71113,-74.0789,3211,Newark Ave,40.72152515,-74.04630454,26317,Subscriber,1991,2
426,41:41.0,48:47.4,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,29619,Subscriber,1995,1
591,43:03.4,52:55.0,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,29227,Subscriber,1957,1
425,43:36.8,50:42.1,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26237,Subscriber,1971,2
604,45:06.7,55:11.4,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,29595,Subscriber,1964,1
1057,45:11.8,02:49.0,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,29541,Subscriber,1959,1
309,46:27.5,51:37.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29569,Customer,1969,0
254,46:28.6,50:43.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26296,Subscriber,1979,1
301,46:35.3,51:37.1,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26203,Subscriber,1987,0
941,48:33.8,04:15.6,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,29591,Subscriber,1997,2
616,48:35.9,58:52.9,3677,Glenwood Ave,40.72755147,-74.07106072,3186,Grove St PATH,40.71958612,-74.04311746,26312,Subscriber,1989,1
147,49:18.1,51:46.0,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,26276,Subscriber,1969,1
961,49:27.3,05:28.9,3198,Heights Elevator,40.74871595,-74.0404433,3209,Brunswick St,40.7241765,-74.0506564,29617,Subscriber,1989,2
359,52:25.5,58:25.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.7177325,-74.043845,29441,Subscriber,1987,1
843,56:04.5,10:07.8,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29474,Subscriber,1982,1
1337,57:22.2,19:39.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3195,Sip Ave,40.7308971,-74.06391263,26261,Customer,1982,2
1280,58:15.7,19:35.8,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3195,Sip Ave,40.7308971,-74.06391263,26166,Customer,1978,2
185,58:26.2,01:32.1,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,29634,Subscriber,1963,2
273,58:45.2,03:18.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29551,Subscriber,1985,1
358,00:09.7,06:07.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,29460,Subscriber,1994,2
143,00:11.5,02:34.8,3276,Marin Light Rail,40.71458404,-74.04281706,3681,Grand St,40.71517768,-74.03768331,26285,Subscriber,1972,1
313,02:04.4,07:17.7,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,29452,Subscriber,1962,2
347,02:14.5,08:02.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072,-74.04288411,29673,Subscriber,1973,1
843,02:20.4,16:23.8,3273,Manila & 1st,40.72165072,-74.04288411,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,29299,Customer,1982,1
1926,02:56.3,35:03.0,3639,Harborside,40.7192517,-74.034234,3694,Jackson Square,40.71113,-74.0789,29656,Customer,1999,1
798,04:36.0,17:54.7,3185,City Hall,40.7177325,-74.043845,3678,Fairmount Ave,40.72572614,-74.07195926,29291,Subscriber,1974,1
465,04:44.9,12:30.2,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,29599,Subscriber,1974,1
539,05:04.9,14:04.7,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,26206,Customer,1975,1
215,05:15.1,08:50.1,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,29668,Subscriber,1956,1
186,05:35.6,08:41.6,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29293,Subscriber,1959,2
2467,05:43.8,46:51.6,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,29624,Subscriber,1993,2
1214,07:40.2,27:54.7,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,26257,Subscriber,1979,2
622,08:41.4,19:04.3,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,26227,Subscriber,1972,1
543,08:43.7,17:46.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,26209,Subscriber,1982,1
219,11:39.0,15:18.7,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,29626,Subscriber,1971,1
185,12:20.9,15:26.4,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,29272,Subscriber,1970,0
1026,12:39.9,29:45.9,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29511,Subscriber,1994,1
1027,13:27.5,30:35.4,3195,Sip Ave,40.7308971,-74.06391263,3185,City Hall,40.7177325,-74.043845,29222,Subscriber,1975,1
428,18:05.5,25:13.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,26198,Subscriber,1990,1
4837,18:44.0,39:21.2,3199,Newport Pkwy,40.7287448,-74.0321082,3195,Sip Ave,40.7308971,-74.06391263,29205,Customer,1977,1
396,22:10.7,28:46.8,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29470,Subscriber,1981,1
579,23:08.5,32:47.9,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,26206,Subscriber,1979,1
401,26:04.8,32:46.2,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29612,Customer,1990,2
628,28:51.8,39:19.8,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,29611,Subscriber,1983,2
393,30:25.8,36:59.5,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,29441,Subscriber,1987,1
602,31:14.3,41:16.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,29644,Subscriber,1990,2
338,32:13.5,37:51.8,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,29452,Subscriber,1963,1
498,32:40.7,40:59.2,3209,Brunswick St,40.7241765,-74.0506564,3638,Washington St,40.7242941,-74.0354826,29617,Subscriber,1989,2
224,34:09.0,37:53.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,26269,Subscriber,1987,1
496,34:09.4,42:26.1,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,29495,Subscriber,1985,1
462,34:57.3,42:39.3,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29439,Subscriber,1983,1
128,35:52.4,38:00.5,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,29515,Subscriber,1989,1
3326,36:01.5,31:28.0,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3273,Manila & 1st,40.72165072,-74.04288411,29230,Subscriber,1988,1
187,38:10.5,41:18.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,29284,Subscriber,1986,1
560,40:47.7,50:08.4,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,29245,Subscriber,1967,1
477,41:58.1,49:56.0,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29671,Subscriber,1984,1
312,42:17.3,47:29.5,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29239,Subscriber,1974,2
152,43:13.2,45:45.9,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,26317,Subscriber,1983,2
429,43:42.5,50:52.3,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29643,Customer,1994,1
3330,44:10.8,39:41.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29210,Subscriber,1971,1
482,44:35.1,52:37.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3276,Marin Light Rail,40.71458404,-74.04281706,29265,Subscriber,1997,2
528,44:40.5,53:28.9,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,26274,Subscriber,1957,2
328,45:34.3,51:03.1,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29612,Customer,1994,2
242,46:06.7,50:09.3,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29234,Subscriber,1970,1
524,46:26.5,55:11.4,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3186,Grove St PATH,40.71958612,-74.04311746,29553,Customer,1996,1
1320,47:23.5,09:23.6,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,29624,Subscriber,1993,2
151,47:31.0,50:02.4,3213,Van Vorst Park,40.71848892,-74.04772663,3483,Montgomery St,40.71942,-74.05099,29682,Subscriber,1987,1
1244,47:58.1,08:42.5,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,29247,Customer,1969,0
766,47:59.7,00:46.5,3677,Glenwood Ave,40.72755147,-74.07106072,3184,Paulus Hook,40.7141454,-74.0335519,26311,Subscriber,1983,1
230,49:50.8,53:41.0,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29546,Subscriber,1983,2
144,50:04.0,52:28.5,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26431,Subscriber,1983,1
537,52:48.7,01:46.5,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,26305,Subscriber,1971,1
336,55:00.9,00:37.1,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,26280,Subscriber,1993,1
2742,56:17.5,42:00.4,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,29272,Customer,1969,0
666,56:44.7,07:51.3,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26152,Customer,1959,2
221,57:27.1,01:08.5,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29492,Subscriber,1989,2
556,57:32.8,06:49.3,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,29511,Subscriber,1987,1
267,58:45.3,03:13.2,3185,City Hall,40.7177325,-74.043845,3681,Grand St,40.71517768,-74.03768331,29228,Subscriber,1957,1
187,02:17.1,05:24.4,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29612,Subscriber,1977,2
769,02:38.8,15:28.8,3194,McGinley Square,40.72533993,-74.06762213,3276,Marin Light Rail,40.71458404,-74.04281706,29638,Subscriber,1998,1
331,02:56.5,08:27.6,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,26269,Subscriber,1996,1
427,03:19.1,10:26.3,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528911,-74.04557168,29576,Customer,2002,1
509,03:36.2,12:06.0,3195,Sip Ave,40.7308971,-74.06391263,3281,Leonard Gordon Park,40.74590997,-74.05727148,26280,Subscriber,1980,1
118,04:13.5,06:11.7,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29490,Subscriber,1990,1
326,06:44.8,12:11.0,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,28242,Subscriber,1984,1
1330,09:48.7,31:59.5,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,29441,Customer,1982,2
1227,10:28.6,30:56.0,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,26170,Customer,1989,1
423,11:44.3,18:47.9,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,29482,Subscriber,1978,1
408,11:53.9,18:42.6,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,29644,Subscriber,1976,2
564,12:50.3,22:15.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,26295,Customer,1994,1
425,13:17.1,20:22.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3426,JCBS Depot,40.70965083,-74.06860113,29671,Subscriber,1989,1
1005,14:46.6,31:32.6,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,29447,Subscriber,1977,1
787,15:09.5,28:16.7,3184,Paulus Hook,40.7141454,-74.0335519,3269,Brunswick & 6th,40.72601173,-74.05038893,26203,Subscriber,1978,1
289,15:31.4,20:20.5,3273,Manila & 1st,40.72165072,-74.04288411,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29673,Subscriber,1973,1
545,16:13.8,25:19.0,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,29267,Subscriber,1998,1
184,16:15.2,19:19.7,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29495,Subscriber,1996,1
462,17:09.5,24:51.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26431,Subscriber,1982,2
239,17:16.3,21:15.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,29587,Subscriber,1976,0
1167,17:32.3,36:59.9,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29261,Customer,1996,1
243,18:06.2,22:10.0,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29578,Subscriber,1989,1
389,18:42.6,25:12.3,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,26260,Subscriber,1983,1
253,19:43.7,23:57.1,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,29234,Subscriber,1955,1
602,24:04.2,34:06.8,3198,Heights Elevator,40.74871595,-74.0404433,3281,Leonard Gordon Park,40.74590997,-74.05727148,15320,Subscriber,1971,2
204,26:54.5,30:19.3,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29587,Subscriber,1974,1
1032,27:03.0,44:15.6,3195,Sip Ave,40.7308971,-74.06391263,3202,Newport PATH,40.7272235,-74.0337589,29639,Subscriber,1984,1
1312,28:47.6,50:39.7,3677,Glenwood Ave,40.72755147,-74.07106072,3205,JC Medical Center,40.71653978,-74.04963791,29578,Subscriber,1959,1
230,30:03.9,33:54.6,3187,Warren St,40.7211236,-74.03805095,3211,Newark Ave,40.72152515,-74.04630454,26198,Subscriber,1990,1
795,30:11.6,43:27.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3192,Liberty Light Rail,40.7112423,-74.0557013,29200,Subscriber,1964,2
132,31:07.4,33:19.8,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517768,-74.03768331,26244,Subscriber,1972,1
774,32:09.3,45:04.1,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,26161,Subscriber,1977,1
335,32:30.7,38:06.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26263,Customer,1994,1
363,32:35.5,38:38.6,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29202,Customer,1994,2
626,32:44.1,43:10.6,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,29547,Subscriber,1990,1
1146,32:49.1,51:55.5,3273,Manila & 1st,40.72165072,-74.04288411,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29230,Subscriber,1988,1
1631,33:21.5,00:32.8,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,26155,Customer,1993,1
293,34:33.3,39:27.3,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,29484,Subscriber,1966,1
207,35:11.0,38:38.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26190,Subscriber,1968,1
598,37:07.3,47:06.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3209,Brunswick St,40.7241765,-74.0506564,26317,Customer,1982,1
1046,37:11.3,54:38.1,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29607,Subscriber,1983,2
1743,37:14.6,06:17.7,3193,Lincoln Park,40.7246051,-74.07840595,3202,Newport PATH,40.7272235,-74.0337589,26246,Subscriber,1969,1
468,37:48.9,45:37.3,3186,Grove St PATH,40.71958612,-74.04311746,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,29643,Customer,1996,1
513,38:37.1,47:10.6,3184,Paulus Hook,40.7141454,-74.0335519,3278,Monmouth and 6th,40.72568548,-74.04879034,29288,Subscriber,1979,1
317,39:20.3,44:37.5,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,29511,Subscriber,1987,1
649,39:51.7,50:41.5,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,26222,Subscriber,1977,1
909,41:55.3,57:05.2,3195,Sip Ave,40.7308971,-74.06391263,3273,Manila & 1st,40.72165072,-74.04288411,29624,Customer,1969,0
1567,42:02.5,08:10.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26263,Customer,1994,1
1577,42:03.3,08:21.0,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29202,Customer,1994,2
